participant-id,age,gender,ethnicity,residence-country,longest-residence-country,income,education,attribute,work-time-seconds,interest-in-automobiles,owns-car
2973,56,male,asian,JP,JP,5,5,sleek,,2,1
2974,60,female,asian,JP,JP,1,2,sleek,,2,1
2975,56,female,asian,JP,JP,1,3,sleek,,2,1
2976,53,female,asian,JP,JP,12,2,sleek,,2,1
2977,65,male,asian,JP,JP,1,5,sleek,,2,1
2978,31,male,asian,JP,JP,1,5,sleek,,2,1
2979,42,female,asian,JP,JP,1,2,sleek,,5,2
2980,46,male,asian,JP,JP,4,2,sleek,,2,1
2981,66,male,asian,JP,JP,3,5,sleek,,2,1
2982,66,male,asian,JP,JP,12,5,sleek,,1,1
2983,58,female,asian,JP,JP,9,5,sleek,,3,1
2984,54,male,asian,JP,JP,8,5,sleek,,5,1
2985,53,female,asian,JP,JP,1,4,sleek,,5,2
2986,66,male,asian,JP,JP,3,5,sleek,,3,2
2987,76,male,asian,JP,JP,11,6,sleek,,1,1
2988,68,male,asian,JP,JP,1,2,sleek,,4,1
2989,57,female,asian,JP,JP,7,2,sleek,,4,1
2990,56,male,asian,JP,JP,1,1,sleek,,5,2
2991,59,female,asian,JP,JP,1,3,sleek,,2,1
2992,58,male,asian,JP,JP,6,2,sleek,,1,1
2993,68,male,asian,JP,JP,2,5,sleek,,4,1
2994,48,female,asian,JP,JP,12,5,sleek,,5,1
2995,50,female,asian,JP,JP,8,5,sleek,,1,1
2996,68,male,asian,JP,JP,1,5,sleek,,4,2
2997,31,male,asian,JP,JP,6,6,sleek,,4,2
2998,51,male,asian,JP,JP,12,2,sleek,,5,3
2999,45,female,asian,JP,JP,1,2,sleek,,5,2
3000,64,male,asian,JP,JP,1,3,elegant,,2,1
3001,83,male,asian,JP,JP,3,2,elegant,,2,1
3002,75,male,asian,JP,JP,1,5,elegant,,2,1
3003,60,female,white,JP,JP,12,2,elegant,,2,1
3004,50,female,asian,JP,JP,12,3,elegant,,2,1
3005,73,male,asian,JP,JP,2,2,elegant,,4,1
3006,53,female,asian,JP,JP,5,5,elegant,,3,1
3007,27,female,asian,JP,JP,4,5,elegant,,4,2
3008,54,male,asian,JP,JP,2,5,elegant,,1,1
3009,48,female,asian,JP,JP,3,2,elegant,,5,2
3010,67,female,asian,JP,JP,1,4,elegant,,2,1
3011,55,male,asian,JP,JP,2,2,elegant,,2,2
3012,47,male,asian,JP,JP,2,3,elegant,,2,1
3013,57,female,asian,JP,JP,1,3,elegant,,5,2
3014,72,female,asian,JP,JP,1,2,elegant,,5,2
3015,65,male,asian,JP,JP,1,4,elegant,,2,1
3016,49,male,asian,JP,JP,2,2,elegant,,3,2
3017,43,male,asian,JP,JP,1,2,elegant,,3,2
3018,76,male,asian,JP,JP,12,5,elegant,,2,1
3019,28,male,asian,JP,JP,2,5,elegant,,1,2
3020,59,female,asian,JP,JP,3,3,elegant,,4,1
3021,55,male,asian,JP,JP,1,2,elegant,,1,1
3022,45,female,asian,JP,JP,12,3,elegant,,2,2
3023,66,male,asian,JP,JP,1,5,elegant,,2,1
3024,63,male,asian,JP,JP,12,5,elegant,,4,2
3025,77,male,asian,JP,JP,2,2,elegant,,5,2
3026,68,male,asian,JP,JP,9,5,elegant,,2,1
3027,56,female,asian,JP,JP,3,2,elegant,,3,1
3028,53,male,asian,JP,JP,9,5,elegant,,1,1
3029,61,male,asian,JP,JP,6,2,elegant,,4,1
3030,,male,prefer not to answer,JP,prefer not to answer,12,9,elegant,,5,1
3031,32,female,asian,JP,JP,5,2,elegant,,1,1
3032,63,male,asian,JP,JP,6,5,elegant,,4,2
3033,67,male,asian,JP,JP,3,5,elegant,,2,1
3034,38,female,asian,JP,JP,1,5,elegant,,5,2
3035,65,female,white,JP,JP,1,2,elegant,,2,1
3036,70,male,asian,JP,JP,3,6,elegant,,2,1
3037,53,female,asian,JP,JP,9,5,elegant,,1,1
3038,72,male,asian,JP,JP,1,2,elegant,,1,1
3039,76,female,asian,JP,JP,1,5,elegant,,5,2
3040,63,male,asian,JP,JP,8,5,elegant,,5,2
3041,61,female,asian,JP,JP,1,4,elegant,,2,1
3042,55,female,asian,JP,JP,3,4,elegant,,2,1
3043,41,male,asian,JP,JP,5,2,elegant,,4,2
3044,37,female,asian,JP,JP,1,5,elegant,,2,1
3045,73,male,asian,JP,JP,12,3,elegant,,1,1
3046,67,male,asian,JP,JP,12,5,elegant,,2,1
3047,45,male,asian,JP,JP,9,6,elegant,,1,1
3048,71,male,asian,JP,JP,3,5,elegant,,2,1
3049,66,male,asian,JP,JP,2,5,elegant,,3,1
3050,48,female,asian,JP,JP,3,2,elegant,,4,2
3051,55,female,asian,JP,JP,1,2,elegant,,3,2
3052,63,male,asian,JP,JP,3,5,elegant,,1,1
3053,55,male,asian,JP,JP,4,5,elegant,,4,1
3054,55,female,asian,JP,JP,8,5,elegant,,1,1
3055,51,female,asian,JP,JP,12,4,elegant,,2,1
3056,44,female,asian,JP,JP,12,2,elegant,,5,2
3057,52,male,asian,JP,JP,1,5,elegant,,5,2
3058,41,female,asian,JP,JP,1,3,elegant,,5,2
3059,42,female,asian,JP,JP,5,5,elegant,,5,2
3060,36,male,asian,JP,JP,12,5,elegant,,4,2
3061,71,male,asian,JP,JP,2,2,elegant,,1,1
3062,69,male,asian,JP,JP,1,5,elegant,,1,1
3063,63,male,asian,JP,JP,8,5,elegant,,2,1
3064,50,female,asian,JP,JP,1,4,elegant,,2,1
3065,63,male,asian,JP,JP,4,5,elegant,,2,1
3066,42,male,asian,JP,JP,1,5,elegant,,2,2
3067,75,male,asian,JP,JP,4,5,elegant,,2,1
3068,42,male,asian,JP,JP,2,5,elegant,,2,2
3069,47,female,white,JP,JP,1,4,elegant,,3,1
3070,35,other,asian,JP,JP,1,5,elegant,,1,1
3071,54,male,asian,JP,JP,12,2,elegant,,1,1
3072,46,female,asian,JP,JP,12,5,elegant,,3,2
3073,58,female,asian,JP,JP,1,2,elegant,,5,2
3074,67,male,asian,JP,JP,12,5,elegant,,3,1
3075,31,female,asian,JP,JP,1,4,elegant,,4,2
3076,59,male,asian,JP,JP,8,5,elegant,,1,1
3077,49,male,asian,JP,JP,2,3,elegant,,2,2
3078,64,female,asian,JP,JP,5,4,elegant,,3,1
3079,32,female,asian,JP,JP,3,5,elegant,,1,1
3080,47,male,asian,JP,JP,1,3,elegant,,3,3
3081,60,female,asian,JP,JP,1,4,elegant,,4,2
3082,58,male,asian,JP,JP,3,5,elegant,,1,1
3083,74,male,asian,JP,JP,3,2,elegant,,2,1
3084,63,male,asian,JP,JP,5,3,elegant,,4,1
3085,74,male,asian,JP,JP,3,5,elegant,,2,1
3086,53,male,asian,JP,JP,4,5,elegant,,1,1
3087,66,male,asian,JP,JP,6,3,elegant,,4,1
3088,68,female,asian,JP,JP,12,5,elegant,,3,2
3089,49,male,asian,JP,JP,3,2,elegant,,4,1
3090,33,male,asian,JP,JP,4,5,elegant,,1,1
3091,51,female,asian,JP,JP,1,3,elegant,,5,2
3092,56,female,asian,JP,JP,1,2,elegant,,5,2
3093,30,female,asian,JP,JP,3,3,elegant,,3,1
3094,59,female,asian,JP,JP,1,5,elegant,,4,1
3095,64,female,asian,JP,JP,1,4,elegant,,4,2
3096,39,female,prefer not to answer,JP,JP,1,2,elegant,,5,2
3097,58,female,asian,JP,JP,12,5,elegant,,2,1
3098,52,female,asian,JP,JP,3,4,elegant,,2,1
3099,53,female,asian,JP,JP,12,2,elegant,,2,1
3100,45,female,asian,JP,JP,4,5,elegant,,2,1
3101,40,female,asian,JP,JP,2,2,elegant,,5,2
3102,67,male,asian,JP,JP,1,3,elegant,,4,1
3103,70,male,asian,JP,JP,2,5,elegant,,3,1
3104,54,female,asian,JP,JP,1,2,elegant,,5,2
3105,52,male,asian,JP,JP,6,2,elegant,,4,1
3106,56,female,asian,JP,JP,5,4,elegant,,2,1
3107,73,male,asian,JP,JP,4,2,elegant,,4,1
3108,67,male,asian,JP,JP,2,5,elegant,,3,1
3109,33,male,asian,JP,JP,9,5,elegant,,5,2
3110,51,male,asian,JP,JP,1,5,elegant,,4,2
3111,56,female,asian,JP,JP,12,2,elegant,,4,2
3112,72,female,asian,JP,JP,1,2,elegant,,5,2
3113,59,male,asian,JP,JP,4,2,elegant,,1,1
3114,41,male,asian,JP,JP,5,5,elegant,,1,1
3115,64,male,asian,JP,JP,12,2,elegant,,2,1
3116,36,female,asian,JP,JP,3,5,elegant,,4,2
3117,41,female,asian,JP,JP,1,5,elegant,,2,1
3118,54,male,asian,JP,JP,8,5,elegant,,3,1
3119,64,male,asian,JP,JP,12,5,elegant,,2,1
3120,48,female,asian,JP,JP,1,4,elegant,,4,2
3121,71,female,asian,JP,JP,1,4,elegant,,4,2
3122,69,male,asian,JP,JP,4,5,elegant,,3,1
3123,47,male,asian,JP,JP,5,2,elegant,,4,2
3124,59,male,asian,JP,JP,6,5,elegant,,1,1
3125,51,female,asian,JP,JP,1,5,elegant,,3,2
3126,57,male,asian,JP,JP,11,7,elegant,,2,1
3127,67,female,asian,JP,JP,1,4,elegant,,4,2
3128,45,male,asian,JP,JP,9,5,elegant,,2,1
3129,73,male,asian,JP,JP,1,2,elegant,,4,1
3130,54,male,asian,JP,JP,7,5,elegant,,4,1
3131,70,male,asian,JP,JP,2,6,elegant,,1,1
3132,44,male,asian,JP,JP,6,5,elegant,,2,1
3133,52,male,white,JP,JP,2,3,elegant,,1,1
3134,55,female,asian,JP,JP,1,4,elegant,,3,1
3135,75,male,asian,JP,JP,12,6,elegant,,4,1
3136,26,female,asian,JP,JP,1,5,elegant,,1,1
3137,40,male,asian,JP,JP,7,5,elegant,,1,1
3138,49,male,asian,JP,JP,1,5,elegant,,2,1
3139,67,female,asian,JP,JP,3,5,elegant,,5,2
3140,49,female,asian,JP,JP,1,4,elegant,,5,1
3141,55,male,asian,JP,JP,8,5,elegant,,2,1
3142,58,male,asian,JP,JP,1,3,elegant,,1,1
3143,74,female,asian,JP,JP,1,4,elegant,,2,1
3144,61,male,asian,JP,JP,7,5,elegant,,1,1
3145,38,male,asian,JP,JP,6,6,elegant,,1,1
3146,35,female,asian,JP,JP,12,5,elegant,,4,2
3147,66,male,asian,JP,JP,2,5,elegant,,5,1
3148,61,female,asian,JP,JP,1,5,elegant,,4,1
3149,51,male,asian,JP,JP,12,3,elegant,,3,2
3150,85,male,asian,JP,JP,1,5,elegant,,2,1
3151,68,male,asian,JP,JP,12,3,elegant,,2,1
3152,36,male,asian,JP,JP,4,6,elegant,,2,1
3153,53,male,asian,JP,JP,8,5,elegant,,5,2
3154,62,male,asian,JP,JP,6,2,elegant,,3,2
3155,33,female,asian,JP,JP,2,3,elegant,,5,2
3156,44,male,asian,JP,JP,4,5,elegant,,1,1
3157,68,male,asian,JP,JP,2,2,elegant,,1,1
3158,42,female,asian,JP,JP,1,2,elegant,,5,2
3159,37,female,asian,JP,JP,3,5,elegant,,1,1
3160,65,male,asian,JP,JP,8,3,elegant,,4,1
3161,80,male,asian,JP,JP,2,5,elegant,,4,2
3162,46,male,asian,JP,JP,4,5,elegant,,3,2
3163,63,male,asian,JP,JP,3,5,elegant,,4,1
3164,70,female,asian,JP,JP,1,2,elegant,,2,1
3165,36,male,asian,JP,JP,4,5,elegant,,5,2
3166,53,female,asian,JP,JP,1,2,elegant,,4,2
3167,53,female,asian,JP,JP,2,4,elegant,,2,1
3168,65,male,asian,JP,JP,3,5,elegant,,5,1
3169,76,male,asian,JP,JP,1,6,elegant,,1,1
3170,57,female,asian,JP,JP,1,2,elegant,,4,2
3171,62,male,asian,JP,JP,2,5,elegant,,2,1
3172,63,male,asian,JP,JP,1,2,elegant,,3,1
3173,61,female,asian,JP,JP,1,5,elegant,,4,2
3174,47,male,asian,JP,JP,8,5,elegant,,3,1
3175,50,male,asian,JP,JP,5,2,elegant,,1,1
3176,31,male,asian,JP,JP,4,2,elegant,,1,1
3177,35,female,asian,JP,JP,1,5,elegant,,2,1
3178,53,male,asian,JP,JP,2,2,elegant,,2,1
3179,59,male,asian,JP,JP,6,3,elegant,,2,1
3180,66,female,asian,JP,JP,12,5,elegant,,5,1
3181,21,female,asian,JP,JP,1,2,elegant,,1,1
3182,54,male,asian,JP,JP,1,6,elegant,,1,1
3183,78,male,asian,JP,JP,12,5,elegant,,2,1
3184,54,female,asian,JP,JP,6,5,elegant,,5,2
3185,58,male,asian,JP,JP,1,2,elegant,,1,1
3186,68,male,asian,JP,JP,12,5,elegant,,1,1
3187,73,male,asian,JP,JP,2,2,elegant,,3,1
3188,84,female,asian,JP,JP,3,5,elegant,,3,2
3189,51,male,asian,JP,JP,2,1,elegant,,5,1
3190,77,male,asian,JP,JP,5,2,elegant,,4,1
3191,47,female,asian,JP,JP,1,5,elegant,,4,1
3192,53,male,asian,JP,JP,1,2,elegant,,3,1
3193,41,male,asian,JP,JP,7,6,elegant,,1,1
3194,67,female,asian,JP,JP,1,5,elegant,,5,2
3195,78,male,asian,JP,JP,2,5,elegant,,2,1
3196,71,male,asian,JP,JP,2,2,elegant,,2,1
3197,47,male,asian,JP,JP,11,7,elegant,,1,1
3198,45,female,asian,JP,JP,1,4,elegant,,2,2
3199,44,male,asian,JP,JP,8,5,elegant,,1,1
3200,48,male,asian,JP,JP,1,5,elegant,,5,2
3201,51,female,asian,JP,JP,2,3,elegant,,4,2
3202,84,male,asian,JP,JP,12,5,elegant,,2,1
3203,55,female,asian,JP,JP,3,4,elegant,,1,1
3204,62,male,asian,JP,JP,8,5,elegant,,1,1
3205,60,male,asian,JP,JP,6,2,elegant,,2,1
3206,47,female,asian,JP,JP,3,5,elegant,,4,2
3207,55,male,asian,JP,JP,9,5,elegant,,3,1
3208,39,male,asian,JP,JP,1,5,elegant,,5,2
3209,45,female,asian,JP,JP,1,4,elegant,,2,1
3210,72,female,asian,JP,JP,1,2,elegant,,4,2
3211,65,male,asian,JP,JP,4,5,elegant,,1,1
3212,56,female,asian,JP,JP,2,2,elegant,,5,2
3213,81,male,asian,JP,JP,4,2,elegant,,2,1
3214,54,male,asian,JP,JP,3,3,elegant,,2,1
3215,25,male,asian,JP,JP,1,5,elegant,,2,2
3216,55,female,asian,JP,JP,12,2,elegant,,5,2
3217,52,male,asian,JP,JP,2,3,elegant,,3,2
3218,62,male,asian,JP,JP,12,2,elegant,,3,1
3219,65,male,asian,JP,JP,3,5,elegant,,3,1
3220,49,male,asian,JP,JP,3,5,elegant,,1,1
3221,28,female,asian,JP,JP,4,5,elegant,,2,2
3222,57,male,asian,JP,JP,12,2,elegant,,4,2
3223,57,male,asian,JP,JP,6,5,elegant,,1,1
3224,66,male,asian,JP,JP,1,5,elegant,,1,1
3225,70,male,asian,JP,JP,6,5,elegant,,5,1
3226,50,male,asian,JP,JP,7,5,elegant,,2,1
3227,35,female,asian,JP,JP,12,2,elegant,,3,2
3228,48,male,asian,JP,JP,4,5,elegant,,4,1
3229,64,male,asian,JP,JP,1,2,elegant,,3,2
3230,59,female,asian,JP,JP,12,5,elegant,,2,1
3231,53,female,asian,JP,JP,1,3,elegant,,4,2
3232,50,male,asian,JP,JP,3,5,elegant,,2,1
3233,51,female,asian,JP,JP,4,4,elegant,,2,1
3234,61,male,asian,JP,JP,1,3,elegant,,1,1
3235,75,male,asian,JP,JP,3,5,elegant,,3,1
3236,60,female,asian,JP,JP,1,5,elegant,,2,1
3237,54,male,asian,JP,JP,7,2,elegant,,3,1
3238,53,male,asian,JP,JP,8,5,elegant,,1,1
3239,39,female,asian,JP,JP,1,5,elegant,,5,2
3240,61,male,asian,JP,JP,5,5,elegant,,5,1
3241,74,male,asian,JP,JP,2,5,elegant,,2,1
3242,39,male,asian,JP,JP,4,5,elegant,,2,1
3243,72,female,asian,JP,JP,1,4,elegant,,2,1
3244,74,male,asian,JP,JP,2,5,elegant,,1,1
3245,66,male,asian,JP,JP,12,5,elegant,,5,2
3246,36,female,asian,JP,JP,3,3,elegant,,5,2
3247,70,male,asian,JP,JP,7,5,elegant,,2,1
3248,48,male,asian,JP,JP,5,5,elegant,,2,1
3249,50,male,asian,JP,JP,1,2,elegant,,4,2
3250,49,male,asian,JP,JP,8,5,elegant,,1,1
3251,67,male,asian,JP,JP,12,5,elegant,,2,1
3252,54,female,asian,JP,JP,1,2,elegant,,3,1
3253,62,female,asian,JP,JP,2,2,elegant,,2,2
3254,65,male,asian,JP,JP,2,5,elegant,,2,1
3255,60,female,asian,JP,JP,2,5,elegant,,5,2
3256,68,male,asian,JP,JP,4,5,elegant,,1,1
3257,66,male,asian,JP,JP,8,5,elegant,,2,1
3258,75,male,asian,JP,JP,1,4,elegant,,3,1
3259,48,male,asian,JP,JP,2,2,elegant,,1,1
3260,65,male,asian,JP,JP,6,5,elegant,,2,1
3261,57,male,asian,JP,JP,12,2,elegant,,1,1
3262,51,male,asian,JP,JP,6,5,elegant,,1,2
3263,72,male,asian,JP,JP,4,6,elegant,,5,2
3264,68,male,asian,JP,JP,1,4,elegant,,1,1
3265,44,female,asian,JP,JP,12,9,elegant,,5,2
3266,59,male,asian,JP,JP,7,5,elegant,,2,1
3267,46,female,prefer not to answer,JP,JP,12,9,elegant,,5,2
3268,55,male,asian,JP,JP,5,5,elegant,,2,1
3269,60,female,asian,JP,JP,1,4,elegant,,2,1
3270,70,female,asian,JP,JP,3,2,elegant,,4,2
3271,40,female,asian,JP,JP,12,2,elegant,,3,2
3272,43,male,asian,JP,JP,7,2,elegant,,2,1
3273,40,female,asian,JP,JP,2,5,elegant,,5,2
3274,56,male,asian,JP,JP,4,5,elegant,,1,1
3275,79,female,other,JP,JP,2,5,elegant,,1,1
3276,71,male,asian,JP,JP,2,2,elegant,,3,2
3277,38,male,asian,JP,JP,4,5,elegant,,3,1
3278,51,male,asian,JP,JP,8,5,elegant,,1,1
3279,,male,prefer not to answer,JP,prefer not to answer,12,9,elegant,,5,3
3280,61,male,asian,JP,JP,6,5,elegant,,2,1
3281,51,male,asian,JP,JP,5,3,elegant,,3,2
3282,70,male,white,JP,JP,2,2,elegant,,3,1
3283,45,male,asian,JP,JP,4,6,elegant,,1,1
3284,40,female,asian,JP,JP,3,3,elegant,,1,1
3285,52,female,asian,JP,JP,1,4,elegant,,1,1
3286,39,female,asian,JP,JP,1,2,elegant,,5,2
3287,53,male,asian,JP,JP,7,5,elegant,,1,1
3288,50,female,asian,JP,JP,4,2,elegant,,5,2
3289,53,male,asian,JP,JP,1,2,elegant,,4,1
3290,32,male,asian,JP,JP,1,2,elegant,,5,2
3291,56,female,asian,JP,JP,1,4,elegant,,5,2
3292,44,female,asian,JP,JP,4,5,elegant,,4,2
3293,50,male,asian,JP,JP,6,5,elegant,,4,2
3294,72,male,asian,JP,JP,3,6,elegant,,1,1
3295,59,male,asian,JP,JP,8,5,elegant,,2,1
3296,48,male,white,JP,JP,4,5,elegant,,1,1
3297,75,female,asian,JP,JP,2,2,elegant,,4,2
3298,39,male,asian,JP,JP,2,5,elegant,,2,1
3299,51,female,asian,JP,JP,1,5,elegant,,3,1
3300,41,female,asian,JP,JP,12,4,elegant,,1,1
3301,54,male,asian,JP,JP,4,2,elegant,,3,1
3302,51,male,asian,JP,JP,1,1,elegant,,4,2
3303,40,male,asian,JP,JP,8,6,elegant,,5,2
3304,51,female,asian,JP,JP,4,4,elegant,,5,2
3305,51,male,asian,JP,JP,5,5,elegant,,1,1
3306,32,male,asian,JP,JP,4,6,elegant,,2,1
3307,59,male,asian,JP,JP,3,2,elegant,,1,1
3308,51,female,asian,JP,JP,3,5,elegant,,3,1
3309,64,female,asian,JP,JP,12,9,elegant,,3,2
3310,67,male,asian,JP,JP,3,5,elegant,,2,1
3311,51,male,asian,JP,JP,6,5,elegant,,1,1
3312,58,male,asian,JP,JP,10,5,elegant,,1,1
3313,67,female,asian,JP,JP,12,4,elegant,,5,2
3314,69,male,asian,JP,JP,1,2,elegant,,1,1
3315,53,female,asian,JP,JP,2,2,elegant,,3,1
3316,49,female,asian,JP,JP,12,4,elegant,,4,2
3317,70,male,asian,JP,JP,12,5,elegant,,2,1
3318,53,male,asian,JP,JP,7,2,elegant,,2,2
3319,42,male,asian,JP,JP,3,2,elegant,,3,1
3320,50,male,asian,JP,JP,4,5,elegant,,1,1
3321,60,female,asian,JP,JP,1,3,elegant,,4,1
3322,56,male,asian,JP,JP,4,3,elegant,,1,1
3323,36,female,asian,JP,JP,1,1,elegant,,3,1
3324,57,female,asian,JP,JP,1,2,elegant,,4,2
3325,60,male,asian,JP,JP,12,5,elegant,,3,1
3326,65,male,asian,JP,JP,4,5,elegant,,1,1
3327,33,female,asian,JP,JP,1,3,elegant,,2,2
3328,70,male,asian,JP,JP,2,5,elegant,,2,1
3329,68,male,asian,JP,JP,5,2,elegant,,2,1
3330,53,female,asian,JP,JP,4,5,elegant,,2,1
3331,73,female,asian,JP,JP,1,4,elegant,,5,2
3332,52,female,asian,JP,JP,2,3,elegant,,4,2
3333,45,male,asian,JP,JP,8,5,elegant,,5,1
3334,61,male,asian,JP,JP,2,5,elegant,,2,1
3335,72,female,asian,JP,JP,1,4,elegant,,3,2
3336,60,male,asian,JP,JP,7,6,elegant,,3,1
3337,53,female,asian,JP,JP,1,2,elegant,,4,2
3338,81,male,asian,JP,JP,3,3,elegant,,1,1
3339,66,male,asian,JP,JP,4,5,elegant,,3,1
3340,51,male,asian,JP,JP,6,3,elegant,,1,1
3341,73,female,asian,JP,JP,1,3,elegant,,5,2
3342,76,male,asian,JP,JP,2,5,elegant,,3,1
3343,78,male,asian,JP,JP,2,5,elegant,,5,2
3344,68,male,asian,JP,JP,5,3,elegant,,4,1
3345,55,male,asian,JP,JP,12,5,elegant,,1,1
3346,63,female,asian,JP,JP,3,4,elegant,,4,2
3347,49,female,asian,JP,JP,12,2,elegant,,4,2
3348,69,male,asian,JP,JP,3,2,elegant,,3,1
3349,56,male,asian,JP,JP,4,2,elegant,,1,1
3350,45,male,asian,JP,JP,3,2,elegant,,2,1
3351,38,female,asian,JP,JP,10,6,elegant,,3,1
3352,46,male,asian,JP,JP,6,2,elegant,,2,1
3353,49,female,asian,JP,JP,3,4,elegant,,1,1
3354,65,male,asian,JP,JP,1,6,elegant,,4,1
3355,54,male,asian,JP,JP,6,6,elegant,,2,1
3356,69,male,asian,JP,JP,3,6,elegant,,2,1
3357,83,female,asian,JP,JP,1,2,elegant,,4,2
3358,71,male,asian,JP,JP,5,5,elegant,,1,1
3359,75,male,asian,JP,JP,6,5,elegant,,1,1
3360,61,female,asian,JP,JP,1,4,elegant,,4,1
3361,56,female,asian,JP,JP,12,3,elegant,,2,1
3362,50,male,asian,JP,JP,6,5,elegant,,3,1
3363,77,female,asian,JP,JP,1,4,elegant,,4,2
3364,71,male,asian,JP,JP,3,5,elegant,,5,2
3365,50,male,asian,JP,JP,7,4,elegant,,1,1
3366,76,male,asian,JP,JP,1,2,elegant,,2,1
3367,61,female,asian,JP,JP,1,4,elegant,,2,2
3368,84,male,asian,JP,JP,3,5,elegant,,2,1
3369,70,male,asian,JP,JP,4,5,elegant,,2,1
3370,23,male,asian,JP,JP,4,5,elegant,,3,1
3371,39,female,asian,JP,JP,1,3,elegant,,3,2
3372,75,female,asian,JP,JP,1,2,elegant,,4,1
3373,63,male,asian,JP,JP,11,5,elegant,,4,1
3374,60,male,asian,JP,JP,3,5,elegant,,2,1
3375,57,female,asian,JP,JP,1,4,elegant,,3,1
3376,59,male,asian,JP,JP,1,1,elegant,,2,1
3377,61,male,asian,JP,JP,6,6,elegant,,3,1
3378,66,female,asian,JP,JP,1,2,elegant,,3,1
3379,56,female,asian,JP,JP,6,4,elegant,,3,1
3380,45,male,asian,JP,JP,6,5,elegant,,5,1
3381,45,male,asian,JP,JP,8,5,elegant,,1,1
3382,51,female,asian,JP,JP,3,2,elegant,,3,1
3383,39,female,asian,JP,JP,6,5,elegant,,2,2
3384,57,female,asian,JP,JP,1,4,elegant,,5,2
3385,55,female,asian,JP,JP,1,3,elegant,,5,2
3386,54,male,other,JP,JP,1,5,elegant,,3,1
3387,26,female,asian,JP,JP,1,2,elegant,,5,2
3388,34,male,white,JP,JP,12,8,elegant,,1,2
3389,75,female,asian,JP,JP,12,2,elegant,,2,1
3390,57,male,asian,JP,JP,7,5,elegant,,4,1
3391,75,female,asian,JP,JP,7,5,elegant,,3,1
3392,48,male,asian,JP,JP,5,5,elegant,,3,1
3393,62,female,asian,JP,JP,1,4,elegant,,4,2
3394,67,female,asian,JP,JP,1,2,elegant,,3,1
3395,36,female,asian,JP,JP,12,5,elegant,,5,2
3396,53,female,asian,JP,JP,1,2,elegant,,4,2
3397,61,male,asian,JP,JP,7,3,elegant,,1,1
3398,49,female,asian,JP,JP,1,5,elegant,,2,2
3399,52,male,asian,JP,JP,3,2,elegant,,4,2
3400,71,male,asian,JP,JP,4,5,elegant,,3,1
3401,84,male,asian,JP,JP,2,5,elegant,,4,2
3402,74,female,asian,JP,JP,2,5,elegant,,3,1
3403,71,male,asian,JP,JP,1,5,elegant,,1,1
3404,68,male,white,JP,JP,1,5,elegant,,2,1
3405,54,male,asian,JP,JP,7,5,elegant,,2,1
3406,29,male,asian,JP,JP,1,2,elegant,,1,1
3407,62,male,other,JP,JP,12,3,elegant,,4,2
3408,53,male,asian,JP,JP,2,5,elegant,,3,2
3409,51,male,asian,JP,JP,8,5,elegant,,2,1
3410,33,female,asian,JP,JP,6,6,elegant,,1,1
3411,29,male,asian,JP,JP,1,5,elegant,,4,2
3412,61,female,asian,JP,JP,12,9,elegant,,2,1
3413,43,female,asian,JP,JP,12,5,elegant,,5,2
3414,75,male,asian,JP,JP,3,5,elegant,,5,1
3415,44,female,asian,JP,JP,1,2,elegant,,3,2
3416,61,male,asian,JP,JP,8,5,elegant,,3,1
3417,37,female,asian,JP,JP,1,2,elegant,,5,2
3418,50,male,asian,JP,JP,3,5,elegant,,2,1
3419,60,male,asian,JP,JP,12,5,elegant,,2,1
3420,44,male,asian,JP,JP,5,2,elegant,,2,1
3421,54,male,asian,JP,JP,12,3,elegant,,4,2
3422,54,male,asian,JP,JP,1,2,elegant,,2,1
3423,70,male,asian,JP,JP,9,5,elegant,,1,1
3424,55,female,asian,JP,JP,12,3,elegant,,5,1
3425,48,male,asian,JP,JP,5,5,elegant,,2,1
3426,60,male,asian,JP,JP,8,3,elegant,,2,1
3427,58,male,asian,JP,JP,3,6,elegant,,2,1
3428,59,male,asian,JP,JP,1,5,elegant,,4,2
3429,76,male,asian,JP,JP,2,2,elegant,,1,1
3430,53,female,asian,JP,JP,2,2,elegant,,4,1
3431,36,male,asian,JP,JP,7,2,elegant,,2,1
3432,48,male,asian,JP,JP,11,5,elegant,,5,2
3433,68,male,asian,JP,JP,10,5,elegant,,2,1
3434,50,female,asian,JP,JP,1,4,elegant,,2,1
3435,62,male,asian,JP,JP,3,5,elegant,,2,2
3436,33,female,asian,JP,JP,1,5,elegant,,2,2
3437,56,female,asian,JP,JP,1,3,elegant,,5,2
3438,54,female,asian,JP,JP,1,2,elegant,,3,2
3439,25,female,asian,JP,JP,2,5,elegant,,3,2
3440,71,female,asian,JP,JP,1,2,elegant,,5,2
3441,42,male,asian,JP,JP,5,2,elegant,,3,1
3442,57,male,asian,JP,JP,6,3,elegant,,2,1
3443,27,male,asian,JP,JP,1,1,elegant,,5,2
3444,54,female,asian,JP,JP,2,4,elegant,,5,2
3445,67,male,asian,JP,JP,12,5,elegant,,5,1
3446,61,female,asian,JP,JP,1,4,elegant,,5,2
3447,52,male,asian,JP,JP,4,5,elegant,,1,1
3448,84,male,asian,JP,JP,3,5,elegant,,2,1
3449,49,male,asian,JP,JP,12,3,elegant,,2,1
3450,59,female,asian,JP,JP,1,4,elegant,,3,1
3451,61,male,other,JP,JP,5,5,elegant,,2,1
3452,76,male,asian,JP,JP,2,2,elegant,,1,1
